date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Maharashtra,Nashik,423401,10,6,0
02-01-2026,Maharashtra,Nashik,422010,13,6,2
02-01-2026,Maharashtra,Nashik,422011,2,2,1
02-01-2026,Maharashtra,Nashik,422101,15,8,8
02-01-2026,Maharashtra,Nashik,422113,1,0,0
02-01-2026,Maharashtra,Nashik,422201,2,0,0
02-01-2026,Maharashtra,Nashik,422203,19,1,2
02-01-2026,Maharashtra,Nashik,422206,2,0,1
02-01-2026,Maharashtra,Nashik,422210,1,0,0
02-01-2026,Maharashtra,Nashik,422213,10,3,0
02-01-2026,Maharashtra,Nashik,422215,3,0,0
02-01-2026,Maharashtra,Nashik,422308,2,0,0
02-01-2026,Maharashtra,Nashik,422502,3,0,0
02-01-2026,Maharashtra,Nashik,423101,4,2,0
02-01-2026,Maharashtra,Nashik,423105,3,5,0
02-01-2026,Maharashtra,Nashik,423106,9,2,0
02-01-2026,Maharashtra,Nashik,423111,2,1,0
02-01-2026,Maharashtra,Nashik,423117,1,0,0
02-01-2026,Maharashtra,Nashik,423204,3,1,0
02-01-2026,Maharashtra,Nashik,423208,2,0,0
02-01-2026,Maharashtra,Nashik,423303,2,1,0
02-01-2026,Maharashtra,Nashik,423403,4,1,0
01-01-2026,Maharashtra,Nashik,422002,2,0,0
01-01-2026,Maharashtra,Nashik,422004,4,2,0
01-01-2026,Maharashtra,Nashik,422007,10,2,0
01-01-2026,Maharashtra,Nashik,422010,12,2,0
01-01-2026,Maharashtra,Nashik,422101,29,10,0
01-01-2026,Maharashtra,Nashik,422103,28,1,0
01-01-2026,Maharashtra,Nashik,422104,4,1,0
01-01-2026,Maharashtra,Nashik,422202,8,1,0
01-01-2026,Maharashtra,Nashik,422203,19,4,0
01-01-2026,Maharashtra,Nashik,422211,10,1,0
01-01-2026,Maharashtra,Nashik,422308,2,0,0
01-01-2026,Maharashtra,Nashik,422401,1,2,0
01-01-2026,Maharashtra,Nashik,423102,10,1,0
01-01-2026,Maharashtra,Nashik,423104,16,5,0
01-01-2026,Maharashtra,Nashik,423105,7,3,0
01-01-2026,Maharashtra,Nashik,423108,4,0,0
01-01-2026,Maharashtra,Nashik,423204,4,0,0
01-01-2026,Maharashtra,Nashik,423301,18,4,0
01-01-2026,Maharashtra,Nashik,423402,5,0,0
01-01-2026,Maharashtra,Nashik,423501,6,2,0
03-01-2026,Maharashtra,Nashik,422006,1,0,0
03-01-2026,Maharashtra,Nashik,422211,0,2,0
03-01-2026,Maharashtra,Nashik,423105,1,1,0
03-01-2026,Maharashtra,Nashik,423501,1,1,0
09-06-2025,Maharashtra,Nashik,422003,10,11,0
09-06-2025,Maharashtra,Nashik,422201,1,0,0
09-06-2025,Maharashtra,Nashik,422206,3,1,0
09-06-2025,Maharashtra,Nashik,422208,8,3,0
09-06-2025,Maharashtra,Nashik,422209,4,4,0
09-06-2025,Maharashtra,Nashik,422211,12,2,0
09-06-2025,Maharashtra,Nashik,422212,3,3,0
09-06-2025,Maharashtra,Nashik,422302,3,0,0
09-06-2025,Maharashtra,Nashik,422401,2,4,0
09-06-2025,Maharashtra,Nashik,422403,4,3,0
09-06-2025,Maharashtra,Nashik,423101,8,1,0
09-06-2025,Maharashtra,Nashik,423105,3,7,0
09-06-2025,Maharashtra,Nashik,423501,5,4,0
10-06-2025,Maharashtra,Nashik,422001,2,4,1
10-06-2025,Maharashtra,Nashik,422002,1,0,0
10-06-2025,Maharashtra,Nashik,422006,6,2,0
10-06-2025,Maharashtra,Nashik,422007,6,2,0
10-06-2025,Maharashtra,Nashik,422205,2,0,0
10-06-2025,Maharashtra,Nashik,422207,3,1,0
10-06-2025,Maharashtra,Nashik,422210,1,2,0
10-06-2025,Maharashtra,Nashik,422211,7,2,0
10-06-2025,Maharashtra,Nashik,422213,2,2,0
10-06-2025,Maharashtra,Nashik,422222,1,0,0
10-06-2025,Maharashtra,Nashik,422502,7,1,0
10-06-2025,Maharashtra,Nashik,423204,1,0,1
10-06-2025,Maharashtra,Nashik,423206,0,1,0
10-06-2025,Maharashtra,Nashik,423208,1,4,0
10-06-2025,Maharashtra,Nashik,423213,2,3,0
10-06-2025,Maharashtra,Nashik,423501,6,1,0
11-06-2025,Maharashtra,Nashik,422006,3,5,0
11-06-2025,Maharashtra,Nashik,422101,3,10,4
11-06-2025,Maharashtra,Nashik,422202,3,1,0
11-06-2025,Maharashtra,Nashik,422302,0,1,0
11-06-2025,Maharashtra,Nashik,422305,1,2,0
11-06-2025,Maharashtra,Nashik,422502,3,3,0
11-06-2025,Maharashtra,Nashik,423208,2,1,0
11-06-2025,Maharashtra,Nashik,423213,2,1,0
13-06-2025,Maharashtra,Nashik,422003,7,5,0
13-06-2025,Maharashtra,Nashik,422005,0,1,0
13-06-2025,Maharashtra,Nashik,422008,4,1,0
13-06-2025,Maharashtra,Nashik,422011,2,1,0
13-06-2025,Maharashtra,Nashik,422012,5,3,0
13-06-2025,Maharashtra,Nashik,422103,5,1,0
13-06-2025,Maharashtra,Nashik,422207,1,1,0
13-06-2025,Maharashtra,Nashik,422209,4,0,0
13-06-2025,Maharashtra,Nashik,422306,3,1,0
13-06-2025,Maharashtra,Nashik,422308,1,1,0
13-06-2025,Maharashtra,Nashik,422606,4,0,0
13-06-2025,Maharashtra,Nashik,423104,4,7,0
13-06-2025,Maharashtra,Nashik,423110,0,2,0
13-06-2025,Maharashtra,Nashik,423208,3,1,0
13-06-2025,Maharashtra,Nashik,423212,3,1,0
13-06-2025,Maharashtra,Nashik,423213,2,1,0
13-06-2025,Maharashtra,Nashik,423303,1,0,0
13-06-2025,Maharashtra,Nashik,423403,0,2,0
12-06-2025,Maharashtra,Nashik,422010,3,4,0
12-06-2025,Maharashtra,Nashik,422011,1,1,0
12-06-2025,Maharashtra,Nashik,422012,1,3,0
12-06-2025,Maharashtra,Nashik,422101,9,4,0
12-06-2025,Maharashtra,Nashik,422103,4,1,0
12-06-2025,Maharashtra,Nashik,422104,1,0,1
12-06-2025,Maharashtra,Nashik,422201,1,0,0
12-06-2025,Maharashtra,Nashik,422203,2,1,0
12-06-2025,Maharashtra,Nashik,422207,2,1,0
12-06-2025,Maharashtra,Nashik,422209,1,0,0
12-06-2025,Maharashtra,Nashik,422212,2,2,0
12-06-2025,Maharashtra,Nashik,422306,2,1,0
12-06-2025,Maharashtra,Nashik,423110,0,1,0
12-06-2025,Maharashtra,Nashik,423111,0,1,0
12-06-2025,Maharashtra,Nashik,423208,2,1,0
12-06-2025,Maharashtra,Nashik,423212,2,0,0
12-06-2025,Maharashtra,Nashik,423213,4,0,0
12-06-2025,Maharashtra,Nashik,423502,7,3,0
14-06-2025,Maharashtra,Nashik,422001,1,1,0
14-06-2025,Maharashtra,Nashik,422202,3,1,0
14-06-2025,Maharashtra,Nashik,422207,3,0,0
14-06-2025,Maharashtra,Nashik,422502,1,1,0
14-06-2025,Maharashtra,Nashik,423104,6,0,0
14-06-2025,Maharashtra,Nashik,423110,0,1,0
15-06-2025,Maharashtra,Nashik,423108,0,1,0
16-06-2025,Maharashtra,Nashik,422001,3,5,0
16-06-2025,Maharashtra,Nashik,422011,1,2,0
16-06-2025,Maharashtra,Nashik,422012,3,0,0
16-06-2025,Maharashtra,Nashik,422013,2,0,0
16-06-2025,Maharashtra,Nashik,422101,3,7,0
16-06-2025,Maharashtra,Nashik,422211,3,1,0
16-06-2025,Maharashtra,Nashik,422402,0,5,0
16-06-2025,Maharashtra,Nashik,423102,2,3,0
16-06-2025,Maharashtra,Nashik,423213,0,1,0
16-06-2025,Maharashtra,Nashik,423302,0,5,0
17-06-2025,Maharashtra,Nashik,422009,5,7,0
17-06-2025,Maharashtra,Nashik,422104,1,0,0
17-06-2025,Maharashtra,Nashik,422206,1,0,0
17-06-2025,Maharashtra,Nashik,422401,1,0,0
17-06-2025,Maharashtra,Nashik,422402,9,2,0
17-06-2025,Maharashtra,Nashik,422403,8,6,0
17-06-2025,Maharashtra,Nashik,422606,0,4,0
17-06-2025,Maharashtra,Nashik,423101,6,1,0
17-06-2025,Maharashtra,Nashik,423105,10,3,0
18-06-2025,Maharashtra,Nashik,422003,6,5,0
18-06-2025,Maharashtra,Nashik,422207,0,2,0
18-06-2025,Maharashtra,Nashik,422211,2,0,0
18-06-2025,Maharashtra,Nashik,422305,1,1,0
18-06-2025,Maharashtra,Nashik,422502,2,0,0
18-06-2025,Maharashtra,Nashik,423105,7,4,0
18-06-2025,Maharashtra,Nashik,423110,4,0,0
18-06-2025,Maharashtra,Nashik,423201,0,1,0
18-06-2025,Maharashtra,Nashik,423205,2,2,0
18-06-2025,Maharashtra,Nashik,423301,1,2,0
19-06-2025,Maharashtra,Nashik,422002,1,0,0
19-06-2025,Maharashtra,Nashik,422007,3,6,0
19-06-2025,Maharashtra,Nashik,422009,2,7,0
19-06-2025,Maharashtra,Nashik,422012,2,2,0
19-06-2025,Maharashtra,Nashik,422013,1,1,0
19-06-2025,Maharashtra,Nashik,422202,2,1,0
19-06-2025,Maharashtra,Nashik,422209,3,1,0
19-06-2025,Maharashtra,Nashik,422212,1,1,0
19-06-2025,Maharashtra,Nashik,422302,0,2,0
19-06-2025,Maharashtra,Nashik,422303,1,3,1
19-06-2025,Maharashtra,Nashik,422502,0,2,0
19-06-2025,Maharashtra,Nashik,423101,2,4,0
19-06-2025,Maharashtra,Nashik,423108,0,1,0
19-06-2025,Maharashtra,Nashik,423213,2,1,0
01-09-2025,Maharashtra,Nashik,422007,8,2,0
01-09-2025,Maharashtra,Nashik,422009,4,0,0
01-09-2025,Maharashtra,Nashik,422013,3,0,0
01-09-2025,Maharashtra,Nashik,422203,3,0,0
01-09-2025,Maharashtra,Nashik,422207,2,1,0
01-09-2025,Maharashtra,Nashik,422208,6,0,0
01-09-2025,Maharashtra,Nashik,422209,3,1,0
01-09-2025,Maharashtra,Nashik,422212,3,1,0
01-09-2025,Maharashtra,Nashik,422215,1,1,0
01-09-2025,Maharashtra,Nashik,422401,3,0,0
01-09-2025,Maharashtra,Nashik,423101,1,0,0
01-09-2025,Maharashtra,Nashik,423202,1,1,0
01-09-2025,Maharashtra,Nashik,423502,9,6,0
01-09-2025,Maharashtra,Nashik,424109,0,1,0
01-07-2025,Maharashtra,Nashik,422103,278,129,13
02-09-2025,Maharashtra,Nashik,422001,1,2,0
02-09-2025,Maharashtra,Nashik,422003,19,2,0
02-09-2025,Maharashtra,Nashik,422103,9,2,0
02-09-2025,Maharashtra,Nashik,422104,4,0,0
02-09-2025,Maharashtra,Nashik,422203,3,2,0
02-09-2025,Maharashtra,Nashik,422204,5,1,0
02-09-2025,Maharashtra,Nashik,422210,8,1,0
02-09-2025,Maharashtra,Nashik,422303,8,3,0
02-09-2025,Maharashtra,Nashik,422403,10,1,0
02-09-2025,Maharashtra,Nashik,423108,2,1,0
02-09-2025,Maharashtra,Nashik,423117,1,0,0
02-09-2025,Maharashtra,Nashik,423205,6,0,0
02-09-2025,Maharashtra,Nashik,423302,5,4,0
03-09-2025,Maharashtra,Nashik,422009,11,4,2
03-09-2025,Maharashtra,Nashik,422101,4,0,0
03-09-2025,Maharashtra,Nashik,422215,1,0,0
03-09-2025,Maharashtra,Nashik,422222,1,0,0
03-09-2025,Maharashtra,Nashik,422303,1,0,0
03-09-2025,Maharashtra,Nashik,422308,0,1,0
03-09-2025,Maharashtra,Nashik,422403,5,6,0
03-09-2025,Maharashtra,Nashik,423104,6,0,0
03-09-2025,Maharashtra,Nashik,423111,3,0,0
03-09-2025,Maharashtra,Nashik,423203,41,15,0
03-09-2025,Maharashtra,Nashik,423206,5,1,0
03-09-2025,Maharashtra,Nashik,423301,14,7,0
03-09-2025,Maharashtra,Nashik,424109,2,2,0
07-09-2025,Maharashtra,Nashik,422004,1,0,0
07-09-2025,Maharashtra,Nashik,422010,2,2,0
07-09-2025,Maharashtra,Nashik,422207,0,1,0
04-09-2025,Maharashtra,Nashik,422004,1,1,0
04-09-2025,Maharashtra,Nashik,422006,1,0,0
04-09-2025,Maharashtra,Nashik,422101,3,2,0
04-09-2025,Maharashtra,Nashik,422103,4,4,0
04-09-2025,Maharashtra,Nashik,422209,3,1,0
04-09-2025,Maharashtra,Nashik,422210,6,0,0
04-09-2025,Maharashtra,Nashik,422303,3,0,0
04-09-2025,Maharashtra,Nashik,422305,1,0,0
04-09-2025,Maharashtra,Nashik,423106,14,10,0
04-09-2025,Maharashtra,Nashik,423108,2,1,0
04-09-2025,Maharashtra,Nashik,423110,3,0,0
04-09-2025,Maharashtra,Nashik,423111,1,0,0
04-09-2025,Maharashtra,Nashik,423212,0,1,0
04-09-2025,Maharashtra,Nashik,423213,0,1,0
04-09-2025,Maharashtra,Nashik,423501,10,5,0
04-09-2025,Maharashtra,Nashik,423502,3,0,0
06-09-2025,Maharashtra,Nashik,422004,1,0,0
06-09-2025,Maharashtra,Nashik,422210,1,0,0
06-09-2025,Maharashtra,Nashik,423106,0,1,0
06-09-2025,Maharashtra,Nashik,423401,3,0,0
05-09-2025,Maharashtra,Nashik,422002,1,0,0
05-09-2025,Maharashtra,Nashik,422012,1,0,0
05-09-2025,Maharashtra,Nashik,422204,2,0,0
05-09-2025,Maharashtra,Nashik,423201,2,0,0
09-09-2025,Maharashtra,Nashik,422006,1,0,0
09-09-2025,Maharashtra,Nashik,422011,3,0,0
09-09-2025,Maharashtra,Nashik,422013,0,1,0
09-09-2025,Maharashtra,Nashik,422308,1,0,0
09-09-2025,Maharashtra,Nashik,422606,6,1,0
09-09-2025,Maharashtra,Nashik,423206,1,1,0
09-09-2025,Maharashtra,Nashik,423302,7,0,0
09-09-2025,Maharashtra,Nashik,423303,2,0,0
08-09-2025,Maharashtra,Nashik,422007,11,0,0
08-09-2025,Maharashtra,Nashik,422008,3,0,0
08-09-2025,Maharashtra,Nashik,422101,10,2,0
08-09-2025,Maharashtra,Nashik,422104,1,1,0
08-09-2025,Maharashtra,Nashik,422202,3,0,0
08-09-2025,Maharashtra,Nashik,422209,3,1,0
08-09-2025,Maharashtra,Nashik,422212,1,1,0
08-09-2025,Maharashtra,Nashik,422213,1,0,0
08-09-2025,Maharashtra,Nashik,422222,1,0,0
08-09-2025,Maharashtra,Nashik,423110,0,1,0
08-09-2025,Maharashtra,Nashik,423117,1,0,0
10-09-2025,Maharashtra,Nashik,422006,4,0,0
10-09-2025,Maharashtra,Nashik,422009,3,0,0
10-09-2025,Maharashtra,Nashik,422215,2,0,0
10-09-2025,Maharashtra,Nashik,422402,10,0,1
10-09-2025,Maharashtra,Nashik,423301,20,3,0
10-09-2025,Maharashtra,Nashik,423303,1,0,0
11-09-2025,Maharashtra,Nashik,422001,5,2,1
11-09-2025,Maharashtra,Nashik,422004,2,0,0
11-09-2025,Maharashtra,Nashik,422012,3,0,0
11-09-2025,Maharashtra,Nashik,422013,0,1,0
11-09-2025,Maharashtra,Nashik,422102,1,0,0
11-09-2025,Maharashtra,Nashik,422103,9,2,0
11-09-2025,Maharashtra,Nashik,422112,2,0,0
11-09-2025,Maharashtra,Nashik,422205,1,3,0
11-09-2025,Maharashtra,Nashik,422306,1,1,0
11-09-2025,Maharashtra,Nashik,422402,10,0,0
11-09-2025,Maharashtra,Nashik,422403,10,0,0
11-09-2025,Maharashtra,Nashik,423105,2,3,0
11-09-2025,Maharashtra,Nashik,423106,17,5,0
11-09-2025,Maharashtra,Nashik,423203,24,19,0
11-09-2025,Maharashtra,Nashik,423206,0,2,0
11-09-2025,Maharashtra,Nashik,423208,5,1,0
11-09-2025,Maharashtra,Nashik,423213,4,2,0
14-09-2025,Maharashtra,Nashik,422001,3,0,0
14-09-2025,Maharashtra,Nashik,422003,0,1,0
14-09-2025,Maharashtra,Nashik,422101,0,2,0
14-09-2025,Maharashtra,Nashik,422102,1,0,0
14-09-2025,Maharashtra,Nashik,422209,1,0,0
14-09-2025,Maharashtra,Nashik,422304,1,1,0
14-09-2025,Maharashtra,Nashik,422401,0,1,0
12-09-2025,Maharashtra,Nashik,422006,4,3,0
12-09-2025,Maharashtra,Nashik,422101,12,1,0
12-09-2025,Maharashtra,Nashik,422102,1,0,0
12-09-2025,Maharashtra,Nashik,422201,1,2,0
12-09-2025,Maharashtra,Nashik,422206,3,0,0
12-09-2025,Maharashtra,Nashik,422211,17,2,0
12-09-2025,Maharashtra,Nashik,423104,14,2,0
12-09-2025,Maharashtra,Nashik,423108,3,1,0
12-09-2025,Maharashtra,Nashik,423203,24,20,0
12-09-2025,Maharashtra,Nashik,424109,5,0,0
15-09-2025,Maharashtra,Nashik,422003,10,2,0
15-09-2025,Maharashtra,Nashik,422007,7,0,0
15-09-2025,Maharashtra,Nashik,422012,2,1,0
15-09-2025,Maharashtra,Nashik,422013,1,1,0
15-09-2025,Maharashtra,Nashik,422208,6,2,0
15-09-2025,Maharashtra,Nashik,422213,3,0,0
15-09-2025,Maharashtra,Nashik,422302,1,1,0
15-09-2025,Maharashtra,Nashik,423104,4,0,0
15-09-2025,Maharashtra,Nashik,423105,2,3,0
15-09-2025,Maharashtra,Nashik,423202,1,0,0
15-09-2025,Maharashtra,Nashik,423203,25,28,1
15-09-2025,Maharashtra,Nashik,423204,5,2,0
15-09-2025,Maharashtra,Nashik,423208,3,0,0
15-09-2025,Maharashtra,Nashik,423213,1,0,0
15-09-2025,Maharashtra,Nashik,423301,7,2,0
15-09-2025,Maharashtra,Nashik,423303,1,0,0
15-09-2025,Maharashtra,Nashik,423501,6,2,0
15-09-2025,Maharashtra,Nashik,424109,1,0,0
13-09-2025,Maharashtra,Nashik,422001,3,0,0
13-09-2025,Maharashtra,Nashik,422002,1,0,0
13-09-2025,Maharashtra,Nashik,422012,4,1,0
13-09-2025,Maharashtra,Nashik,422101,4,1,0
13-09-2025,Maharashtra,Nashik,422102,1,0,0
13-09-2025,Maharashtra,Nashik,422104,3,0,0
13-09-2025,Maharashtra,Nashik,422209,1,0,0
13-09-2025,Maharashtra,Nashik,422211,10,9,0
13-09-2025,Maharashtra,Nashik,422304,1,0,0
13-09-2025,Maharashtra,Nashik,423204,1,0,0
13-09-2025,Maharashtra,Nashik,423212,2,1,0
16-09-2025,Maharashtra,Nashik,422005,2,0,0
16-09-2025,Maharashtra,Nashik,422010,2,0,0
16-09-2025,Maharashtra,Nashik,422013,0,1,0
16-09-2025,Maharashtra,Nashik,422101,6,2,0
16-09-2025,Maharashtra,Nashik,422102,3,1,0
16-09-2025,Maharashtra,Nashik,422105,1,0,0
16-09-2025,Maharashtra,Nashik,422203,4,0,0
16-09-2025,Maharashtra,Nashik,422205,1,0,0
16-09-2025,Maharashtra,Nashik,422211,5,1,0
16-09-2025,Maharashtra,Nashik,422212,2,3,0
16-09-2025,Maharashtra,Nashik,422304,1,0,0
16-09-2025,Maharashtra,Nashik,422305,0,1,0
16-09-2025,Maharashtra,Nashik,422403,7,4,0
16-09-2025,Maharashtra,Nashik,423201,2,0,0
16-09-2025,Maharashtra,Nashik,423204,3,0,0
16-09-2025,Maharashtra,Nashik,423206,2,1,0
16-09-2025,Maharashtra,Nashik,423208,2,2,0
16-09-2025,Maharashtra,Nashik,423213,1,0,0
17-09-2025,Maharashtra,Nashik,422001,0,1,0
17-09-2025,Maharashtra,Nashik,422003,10,5,0
17-09-2025,Maharashtra,Nashik,422013,2,1,0
17-09-2025,Maharashtra,Nashik,422103,3,0,0
17-09-2025,Maharashtra,Nashik,422202,1,0,0
17-09-2025,Maharashtra,Nashik,422203,2,1,0
17-09-2025,Maharashtra,Nashik,422207,3,0,0
17-09-2025,Maharashtra,Nashik,422213,3,0,0
17-09-2025,Maharashtra,Nashik,422222,1,0,0
17-09-2025,Maharashtra,Nashik,423105,6,2,0
17-09-2025,Maharashtra,Nashik,423201,2,1,0
17-09-2025,Maharashtra,Nashik,423206,2,2,0
17-09-2025,Maharashtra,Nashik,423213,3,2,0
17-09-2025,Maharashtra,Nashik,423301,5,2,0
17-09-2025,Maharashtra,Nashik,423502,6,4,0
20-09-2025,Maharashtra,Nashik,422005,3,0,0
20-09-2025,Maharashtra,Nashik,422102,1,0,0
20-09-2025,Maharashtra,Nashik,422103,6,2,0
20-09-2025,Maharashtra,Nashik,422208,4,0,0
20-09-2025,Maharashtra,Nashik,422210,1,0,0
20-09-2025,Maharashtra,Nashik,422302,1,1,0
20-09-2025,Maharashtra,Nashik,422304,0,1,0
20-09-2025,Maharashtra,Nashik,422306,1,0,0
20-09-2025,Maharashtra,Nashik,422402,3,0,0
20-09-2025,Maharashtra,Nashik,423108,1,0,0
20-09-2025,Maharashtra,Nashik,423204,1,0,0
20-09-2025,Maharashtra,Nashik,423213,1,0,0
20-09-2025,Maharashtra,Nashik,423302,1,0,0
20-09-2025,Maharashtra,Nashik,423401,7,2,0
20-09-2025,Maharashtra,Nashik,423403,1,0,0
20-09-2025,Maharashtra,Nashik,423501,3,0,0
19-09-2025,Maharashtra,Nashik,422006,2,2,0
19-09-2025,Maharashtra,Nashik,422007,9,1,0
19-09-2025,Maharashtra,Nashik,422011,1,0,0
19-09-2025,Maharashtra,Nashik,422206,1,1,0
19-09-2025,Maharashtra,Nashik,422207,1,0,0
19-09-2025,Maharashtra,Nashik,422301,2,0,0
19-09-2025,Maharashtra,Nashik,422303,2,1,0
19-09-2025,Maharashtra,Nashik,422401,0,1,0
19-09-2025,Maharashtra,Nashik,422402,6,0,0
19-09-2025,Maharashtra,Nashik,423102,1,1,0
19-09-2025,Maharashtra,Nashik,423106,4,4,0
19-09-2025,Maharashtra,Nashik,423205,1,2,0
19-09-2025,Maharashtra,Nashik,423212,2,1,0
19-09-2025,Maharashtra,Nashik,423401,3,3,0
19-09-2025,Maharashtra,Nashik,423402,2,0,0
19-09-2025,Maharashtra,Nashik,423501,4,1,0
18-09-2025,Maharashtra,Nashik,422003,7,3,0
18-09-2025,Maharashtra,Nashik,422007,6,3,0
18-09-2025,Maharashtra,Nashik,422101,6,3,0
18-09-2025,Maharashtra,Nashik,422104,2,0,0
18-09-2025,Maharashtra,Nashik,422208,5,2,0
18-09-2025,Maharashtra,Nashik,422211,6,2,0
18-09-2025,Maharashtra,Nashik,422212,2,2,0
18-09-2025,Maharashtra,Nashik,422222,1,1,0
18-09-2025,Maharashtra,Nashik,423102,4,0,0
18-09-2025,Maharashtra,Nashik,423106,9,3,0
18-09-2025,Maharashtra,Nashik,423111,1,0,0
18-09-2025,Maharashtra,Nashik,423201,1,1,0
18-09-2025,Maharashtra,Nashik,423202,1,0,0
18-09-2025,Maharashtra,Nashik,423203,34,20,0
18-09-2025,Maharashtra,Nashik,423206,2,1,0
18-09-2025,Maharashtra,Nashik,423208,1,0,0
18-09-2025,Maharashtra,Nashik,423303,0,1,0
23-09-2025,Maharashtra,Nashik,422006,1,0,0
23-09-2025,Maharashtra,Nashik,422104,2,0,0
23-09-2025,Maharashtra,Nashik,422208,1,0,0
23-09-2025,Maharashtra,Nashik,422212,1,6,0
23-09-2025,Maharashtra,Nashik,422213,1,0,0
23-09-2025,Maharashtra,Nashik,422215,1,0,0
23-09-2025,Maharashtra,Nashik,422606,3,0,0
23-09-2025,Maharashtra,Nashik,423108,1,2,0
23-09-2025,Maharashtra,Nashik,423204,3,2,0
23-09-2025,Maharashtra,Nashik,423303,1,0,0
22-09-2025,Maharashtra,Nashik,422104,1,0,0
22-09-2025,Maharashtra,Nashik,422202,3,0,0
22-09-2025,Maharashtra,Nashik,422204,3,0,0
22-09-2025,Maharashtra,Nashik,422207,2,0,0
22-09-2025,Maharashtra,Nashik,422212,3,0,0
22-09-2025,Maharashtra,Nashik,422304,1,0,0
22-09-2025,Maharashtra,Nashik,422403,5,2,0
22-09-2025,Maharashtra,Nashik,423208,2,0,0
22-09-2025,Maharashtra,Nashik,423401,4,1,0
22-09-2025,Maharashtra,Nashik,423502,2,5,0
22-09-2025,Maharashtra,Nashik,424109,2,1,0
21-09-2025,Maharashtra,Nashik,422009,2,0,0
25-09-2025,Maharashtra,Nashik,422009,7,0,0
25-09-2025,Maharashtra,Nashik,422101,2,2,0
25-09-2025,Maharashtra,Nashik,422203,0,4,0
25-09-2025,Maharashtra,Nashik,422212,5,2,0
25-09-2025,Maharashtra,Nashik,422502,3,2,0
25-09-2025,Maharashtra,Nashik,423101,1,1,0
25-09-2025,Maharashtra,Nashik,423108,1,1,0
25-09-2025,Maharashtra,Nashik,423202,0,1,0
25-09-2025,Maharashtra,Nashik,423208,2,3,0
25-09-2025,Maharashtra,Nashik,423301,11,4,0
25-09-2025,Maharashtra,Nashik,423401,5,0,0
26-09-2025,Maharashtra,Nashik,422007,5,0,0
26-09-2025,Maharashtra,Nashik,422009,2,2,0
26-09-2025,Maharashtra,Nashik,422012,1,0,0
26-09-2025,Maharashtra,Nashik,423106,2,0,0
26-09-2025,Maharashtra,Nashik,423111,1,0,0
26-09-2025,Maharashtra,Nashik,423203,17,7,0
26-09-2025,Maharashtra,Nashik,423206,2,1,0
26-09-2025,Maharashtra,Nashik,423208,2,11,0
24-09-2025,Maharashtra,Nashik,422006,2,0,0
24-09-2025,Maharashtra,Nashik,422008,1,0,0
24-09-2025,Maharashtra,Nashik,422011,2,0,0
24-09-2025,Maharashtra,Nashik,422103,8,1,0
24-09-2025,Maharashtra,Nashik,422204,2,0,0
24-09-2025,Maharashtra,Nashik,422209,4,0,0
24-09-2025,Maharashtra,Nashik,422211,7,2,0
24-09-2025,Maharashtra,Nashik,422212,4,2,0
24-09-2025,Maharashtra,Nashik,423104,9,2,0
24-09-2025,Maharashtra,Nashik,423110,2,0,0
24-09-2025,Maharashtra,Nashik,423213,1,1,0
24-09-2025,Maharashtra,Nashik,423302,5,1,0
24-09-2025,Maharashtra,Nashik,423502,5,0,0
29-09-2025,Maharashtra,Nashik,422103,1,0,0
29-09-2025,Maharashtra,Nashik,422203,1,1,0
29-09-2025,Maharashtra,Nashik,422402,0,1,0
29-09-2025,Maharashtra,Nashik,423104,3,0,0
29-09-2025,Maharashtra,Nashik,423301,1,0,0
30-09-2025,Maharashtra,Nashik,423105,0,10,0
27-09-2025,Maharashtra,Nashik,422003,3,2,0
27-09-2025,Maharashtra,Nashik,422008,1,0,0
27-09-2025,Maharashtra,Nashik,422103,3,0,0
27-09-2025,Maharashtra,Nashik,422402,1,0,0
27-09-2025,Maharashtra,Nashik,422606,1,0,0
27-09-2025,Maharashtra,Nashik,423101,1,1,0
27-09-2025,Maharashtra,Nashik,423212,2,0,0
27-09-2025,Maharashtra,Nashik,423301,1,1,0
26-10-2025,Maharashtra,Nashik,422001,2,0,0
26-10-2025,Maharashtra,Nashik,422007,2,0,0
26-10-2025,Maharashtra,Nashik,422401,2,0,0
26-10-2025,Maharashtra,Nashik,422402,1,2,0
26-10-2025,Maharashtra,Nashik,423101,1,0,0
26-10-2025,Maharashtra,Nashik,423117,1,0,0
26-10-2025,Maharashtra,Nashik,423401,1,1,0
13-10-2025,Maharashtra,Nashik,422002,1,0,0
13-10-2025,Maharashtra,Nashik,422005,0,1,0
13-10-2025,Maharashtra,Nashik,422008,2,1,0
13-10-2025,Maharashtra,Nashik,422010,10,1,0
13-10-2025,Maharashtra,Nashik,422013,0,1,0
13-10-2025,Maharashtra,Nashik,422103,8,2,0
13-10-2025,Maharashtra,Nashik,422206,1,1,0
13-10-2025,Maharashtra,Nashik,422210,4,0,0
13-10-2025,Maharashtra,Nashik,422212,5,1,0
13-10-2025,Maharashtra,Nashik,422302,1,1,0
13-10-2025,Maharashtra,Nashik,422502,5,1,0
13-10-2025,Maharashtra,Nashik,423105,3,2,0
13-10-2025,Maharashtra,Nashik,423206,2,2,0
13-10-2025,Maharashtra,Nashik,423302,2,1,0
16-10-2025,Maharashtra,Nashik,422011,1,0,0
16-10-2025,Maharashtra,Nashik,422013,1,0,0
